"scenario","true_link_function","fitted_link_function","interaction_p","interaction_coef","dharma_uniformity_p","dharma_dispersion_p","dharma_quantile_fitted_p","dharma_quantile_predictor_p","dharma_categorical_design_p","dharma_valid_tests","dharma_tests_used","pregibon_link_test_p","dharma_wrong_uniformity_p","dharma_wrong_dispersion_p","dharma_wrong_quantile_fitted_p","dharma_wrong_quantile_predictor_p","dharma_wrong_categorical_design_p","dharma_wrong_valid_tests","dharma_wrong_tests_used","dharma_correct_uniformity_p","dharma_correct_dispersion_p","dharma_correct_quantile_fitted_p","dharma_correct_quantile_predictor_p","dharma_correct_categorical_design_p","dharma_correct_valid_tests","dharma_correct_tests_used","pregibon_wrong_p","pregibon_correct_p","aic_true_link_interaction","aic_fitted_link_interaction","aic_favors_true_link","aic_favors_fitted_link","aic_fitted_minus_true","target_fit_converged","target_fit_gradient_max","target_fit_hessian_min_eigen"
"Binary continuous predictor","probit","logit",0.992716092389076,0.00173809536850943,0.866547450268424,0.608,0.857851456846123,0.69559301173104,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.163227610618146,0.866547450268424,0.608,0.857851456846123,0.69559301173104,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.699449043054452,0.48,0.766032338702783,0.918749830303298,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.163227610618146,0.175608385426682,9524.6709624338,9530.03073451746,TRUE,FALSE,5.35977208365694,NA,NA,NA
"Binary continuous predictor","probit","logit",0.22574574743324,-0.233819648940533,0.423216188503073,0.648,0.938871747803794,0.998953215685514,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.897005888704123,0.423216188503073,0.648,0.938871747803794,0.998953215685514,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.375020703149522,0.48,0.859217246708543,0.840286830869821,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.897005888704123,0.850502900770478,9313.88453564431,9324.43214899335,TRUE,FALSE,10.5476133490483,NA,NA,NA
"Binary continuous predictor","probit","logit",0.928767892833159,-0.0171397818060149,0.30947339498209,0.648,0.613669921269432,0.562001226229637,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.169682150026918,0.30947339498209,0.648,0.613669921269432,0.562001226229637,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.877844060698424,0.424,0.97159790593311,0.361296090287624,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.169682150026918,0.13294284917783,9568.68445713922,9575.35311233457,TRUE,FALSE,6.6686551953444,NA,NA,NA
"Binary continuous predictor","probit","logit",0.915225532310022,-0.0202846867726706,0.930368598824951,0.552,0.89232855857356,0.869902589857697,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.435073692251867,0.930368598824951,0.552,0.89232855857356,0.869902589857697,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.342291274349102,0.44,0.258658599646842,0.64770128322432,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.435073692251867,0.381685688863615,9551.95735180445,9554.57714810605,TRUE,FALSE,2.61979630160022,NA,NA,NA
"Binary continuous predictor","probit","logit",0.538133184323739,-0.115523753410968,0.58584040494349,0.656,0.93964468345376,0.931474865994784,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.48544036285772,0.58584040494349,0.656,0.93964468345376,0.931474865994784,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0656482396641457,0.672,0.277577410275146,0.347321276203673,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.48544036285772,0.497427665862298,9769.94565129268,9776.44893815703,TRUE,FALSE,6.50328686435023,NA,NA,NA
"Binary continuous predictor","probit","logit",0.253970427531276,0.219389136864838,0.135475567582478,0.576,0.289478745228477,0.304372825004347,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.760405284584649,0.135475567582478,0.576,0.289478745228477,0.304372825004347,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.880698197559059,0.44,0.865852044384471,0.865364719519661,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.760405284584649,0.854340897539812,9481.28060793324,9489.07832185215,TRUE,FALSE,7.79771391891154,NA,NA,NA
"Binary continuous predictor","probit","logit",0.222889530931505,0.23182830295577,0.399524115440939,0.68,0.638912883895685,0.799100856495023,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.492518986545058,0.399524115440939,0.68,0.638912883895685,0.799100856495023,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.424657176154409,0.36,0.650659447179755,0.357326675249103,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.492518986545058,0.502069391484753,9661.76462921682,9664.73012569111,TRUE,FALSE,2.96549647428947,NA,NA,NA
"Binary continuous predictor","probit","logit",0.453676480253344,0.140815864792271,0.174630323642921,0.736,0.251665631128602,0.275616440056907,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.500211713542362,0.174630323642921,0.736,0.251665631128602,0.275616440056907,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.698282074814681,0.592,0.893769766023827,0.901057931036083,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.500211713542362,0.523344500839257,9573.03901041302,9576.65679121697,TRUE,FALSE,3.61778080395197,NA,NA,NA
"Binary continuous predictor","probit","logit",0.288121421552437,0.199223931955472,0.260528103762355,0.616,0.931343722859408,0.875912839580834,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.954928284278324,0.260528103762355,0.616,0.931343722859408,0.875912839580834,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.147021132611265,0.376,0.120083034557698,0.118303259932145,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.954928284278324,0.965294721426324,9736.83464241259,9745.34952738044,TRUE,FALSE,8.5148849678535,NA,NA,NA
"Binary continuous predictor","probit","logit",0.667614944830008,-0.0810681664433361,0.403279979934787,0.656,0.698298255694477,0.941812577500531,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.635404107856929,0.403279979934787,0.656,0.698298255694477,0.941812577500531,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.509557277526272,0.52,0.664800663161937,0.789562599146251,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.635404107856929,0.696567657069599,9658.78812509159,9659.85937506075,TRUE,FALSE,1.07124996915445,NA,NA,NA
"Binary continuous predictor","probit","logit",0.811524768495431,-0.0446774465862245,0.752576154019493,0.712,0.699764244949952,0.887322102609811,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.488006160843517,0.752576154019493,0.712,0.699764244949952,0.887322102609811,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.20340268650201,0.528,0.394206964749285,0.336141489600641,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.488006160843517,0.492491229530889,9761.22692228377,9769.37243596963,TRUE,FALSE,8.14551368586217,NA,NA,NA
"Binary continuous predictor","probit","logit",0.61940931651576,-0.0960813611376644,0.959748641449221,0.64,0.274260029396722,0.930796845416344,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.236242265153394,0.959748641449221,0.64,0.274260029396722,0.930796845416344,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.504183405224192,0.44,0.357026072068089,0.408884485442306,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.236242265153394,0.15679899469399,9420.7543993025,9424.03527124119,TRUE,FALSE,3.28087193869032,NA,NA,NA
"Binary continuous predictor","probit","logit",0.0885840420750749,0.322943820396197,0.166083558911948,0.648,0.697297202444659,0.648063722431753,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.177493337873132,0.166083558911948,0.648,0.697297202444659,0.648063722431753,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.973478387317539,0.392,0.960598975948645,0.97109093612291,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.177493337873132,0.218610909548615,9649.34266575678,9658.99720341089,TRUE,FALSE,9.65453765410894,NA,NA,NA
"Binary continuous predictor","probit","logit",0.198010464090779,-0.241165684674113,0.0852114968110557,0.528,0.530265445623206,0.453417934450262,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.412912288604125,0.0852114968110557,0.528,0.530265445623206,0.453417934450262,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.170424206260528,0.376,0.928063604688471,0.529761079788903,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.412912288604125,0.451625339997499,9512.3958935496,9512.62130448604,TRUE,FALSE,0.225410936440312,NA,NA,NA
"Binary continuous predictor","probit","logit",0.184099545015185,0.252656127701349,0.902603466764717,0.688,0.769600177500332,0.518595388255504,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.288413059531586,0.902603466764717,0.688,0.769600177500332,0.518595388255504,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.739116059545022,0.4,0.461963145867002,0.266839113091685,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.288413059531586,0.335130132073978,9491.17659509138,9496.95434244878,TRUE,FALSE,5.77774735739513,NA,NA,NA
"Binary continuous predictor","probit","logit",0.234889447939084,0.227423018995736,0.33475709717945,0.528,0.380180283145548,0.404750276988907,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.484877720936911,0.33475709717945,0.528,0.380180283145548,0.404750276988907,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.622593371126167,0.568,0.657810643259302,0.60692248834598,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.484877720936911,0.41573694194081,9572.77849310194,9573.38153697274,TRUE,FALSE,0.603043870802139,NA,NA,NA
"Binary continuous predictor","probit","logit",0.891424550543839,0.0255282582669138,0.654996419299423,0.6,0.697028682162452,0.764776391317412,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.880962018962583,0.654996419299423,0.6,0.697028682162452,0.764776391317412,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.493377910073604,0.552,0.955875919726357,0.932871323574157,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.880962018962583,0.920775605994906,9808.67894730759,9812.53262004747,TRUE,FALSE,3.85367273988777,NA,NA,NA
"Binary continuous predictor","probit","logit",0.497084703869134,0.130877197373936,0.830378376689897,0.552,0.766345694200654,0.963429075555834,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.807190354151558,0.830378376689897,0.552,0.766345694200654,0.963429075555834,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.111455631437713,0.376,0.559538155904782,0.392216579599833,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.807190354151558,0.984238481430793,9406.0111409198,9415.91292609582,TRUE,FALSE,9.90178517601271,NA,NA,NA
"Binary continuous predictor","probit","logit",0.148717157199624,0.276866480971981,0.548037038004819,0.512,0.688960894267814,0.977511044630567,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.562623326248225,0.548037038004819,0.512,0.688960894267814,0.977511044630567,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.658765513807355,0.408,0.573850166338951,0.0507115538874595,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.562623326248225,0.658582684363944,9592.1675162138,9597.50804561169,TRUE,FALSE,5.34052939788853,NA,NA,NA
"Binary continuous predictor","probit","logit",0.862121964242145,0.0328024073970056,0.240881091768786,0.68,0.264582322330885,0.268891661346874,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.92237941371834,0.240881091768786,0.68,0.264582322330885,0.268891661346874,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.387196191975192,0.552,0.808453310743355,0.73153143832821,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.92237941371834,0.901921817996273,9685.1832545353,9688.36005748579,TRUE,FALSE,3.1768029504874,NA,NA,NA
"Binary continuous predictor","probit","logit",0.995659684298979,-0.00107061522408177,0.481136747335081,0.52,0.848436205153182,0.943523444058728,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.335460766093808,0.481136747335081,0.52,0.848436205153182,0.943523444058728,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.201981925419352,0.448,0.256200651062537,0.22730568392639,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.335460766093808,0.388233841012951,9226.91527527384,9232.66202041911,TRUE,FALSE,5.74674514527396,NA,NA,NA
"Binary continuous predictor","probit","logit",0.180886466340401,0.257367607088937,0.12062790326273,0.584,0.371030199282433,0.562563145025283,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.917488743232068,0.12062790326273,0.584,0.371030199282433,0.562563145025283,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0422254060932306,0.408,0.144232190305755,0.130827357950519,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.917488743232068,0.900088833824914,9344.01305980866,9348.16343431308,TRUE,FALSE,4.15037450441196,NA,NA,NA
"Binary continuous predictor","probit","logit",0.466268784317291,0.141916713284786,0.816113071341437,0.64,0.0653042469375161,0.773612672842399,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.107319454385996,0.816113071341437,0.64,0.0653042469375161,0.773612672842399,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.887630821371936,0.504,0.942063377368217,0.893473776310731,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.107319454385996,0.115177485454891,9334.4517550177,9335.51746189745,TRUE,FALSE,1.06570687974636,NA,NA,NA
"Binary continuous predictor","probit","logit",0.0230800790462556,0.453488324989872,0.419660238870015,0.592,0.486865795727942,0.484898064241832,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.649252825091629,0.419660238870015,0.592,0.486865795727942,0.484898064241832,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.195673300848706,0.44,0.283384496606298,0.28272078333022,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.649252825091629,0.585815946382587,9064.79233285316,9070.51638211957,TRUE,FALSE,5.7240492664132,NA,NA,NA
"Binary continuous predictor","probit","logit",0.702049665004713,-0.0749092179595981,0.586394768614378,0.536,0.687268571507317,0.846173654111151,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.795089591943812,0.586394768614378,0.536,0.687268571507317,0.846173654111151,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.557584304322764,0.448,0.813875425302108,0.815175444110714,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.795089591943812,0.795663128529164,9194.41789502375,9199.14067818202,TRUE,FALSE,4.72278315826225,NA,NA,NA
"Binary continuous predictor","probit","logit",0.00577620090818947,0.535373228110509,0.415060441242149,0.672,0.463149006921786,0.45412901322151,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.528648647340237,0.415060441242149,0.672,0.463149006921786,0.45412901322151,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.612913469059395,0.488,0.778259015458657,0.90425234556708,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.528648647340237,0.514977036085767,9406.87094884216,9413.82234027791,TRUE,FALSE,6.9513914357467,NA,NA,NA
"Binary continuous predictor","probit","logit",0.593121290178599,0.104380154755997,0.669122437728654,0.616,0.450248637548123,0.912984293285848,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.775942715479372,0.669122437728654,0.616,0.450248637548123,0.912984293285848,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.791815055984813,0.384,0.907028585523778,0.350323486473609,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.775942715479372,0.793992191363856,9389.45353559942,9398.71081790106,TRUE,FALSE,9.25728230163259,NA,NA,NA
"Binary continuous predictor","probit","logit",0.870265589565473,0.0318259010461388,0.572340736880196,0.592,0.869902736881203,0.708810298682163,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0906235493972858,0.572340736880196,0.592,0.869902736881203,0.708810298682163,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.152366895170654,0.536,0.295765367093454,0.295490384641126,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0906235493972858,0.120474333176891,9182.86479869402,9184.90334273845,TRUE,FALSE,2.038544044437,NA,NA,NA
"Binary continuous predictor","probit","logit",0.0556458532457802,0.373420028161001,0.941210012380118,0.64,0.208583703994893,0.211293682269109,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.33826718655875,0.941210012380118,0.64,0.208583703994893,0.211293682269109,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.569035967629341,0.456,0.517742011699035,0.756771565878731,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.33826718655875,0.296230190273057,9334.19470796289,9339.58769763285,TRUE,FALSE,5.39298966996103,NA,NA,NA
"Binary continuous predictor","probit","logit",0.600390576580779,0.0977277888112906,0.443500876600632,0.624,0.866670636758427,0.586300031084775,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00691655561704893,0.443500876600632,0.624,0.866670636758427,0.586300031084775,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.279005632226661,0.544,0.367783641535052,0.166176841556365,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00691655561704893,0.00693002655510973,9922.49063318243,9926.88749359836,TRUE,FALSE,4.39686041593268,NA,NA,NA
"Binary continuous predictor","probit","logit",0.50593159062532,0.132518835465519,0.566524680011686,0.544,0.642197960432084,0.215526859758397,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00371124793284091,0.566524680011686,0.544,0.642197960432084,0.215526859758397,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.668016158761934,0.52,0.478726934069294,0.591743247601655,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00371124793284091,0.00324451512970169,9105.69602298673,9112.45807085196,TRUE,FALSE,6.76204786522794,NA,NA,NA
"Binary continuous predictor","probit","logit",0.601413754784943,0.10043721226427,0.793095913295064,0.648,0.810589320461765,0.53837113907331,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.882657546810236,0.793095913295064,0.648,0.810589320461765,0.53837113907331,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.181094484189218,0.456,0.505689893976897,0.573967557759035,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.882657546810236,0.863991758461529,9558.80404036605,9565.43232887173,TRUE,FALSE,6.6282885056753,NA,NA,NA
"Binary continuous predictor","probit","logit",0.604168344775982,0.100084398459018,0.527065172040475,0.68,0.824851135694816,0.824555450674152,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.304612311799238,0.527065172040475,0.68,0.824851135694816,0.824555450674152,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.329642348914027,0.52,0.241652932867334,0.291714159834152,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.304612311799238,0.299543489238435,9422.61821830794,9426.81472586069,TRUE,FALSE,4.19650755275507,NA,NA,NA
"Binary continuous predictor","probit","logit",0.149554080818389,-0.277767271662158,0.493293618511388,0.64,0.730294888573677,0.652246127107991,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.117030590857288,0.493293618511388,0.64,0.730294888573677,0.652246127107991,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.526664450470546,0.424,0.719703483457799,0.726251905290155,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.117030590857288,0.12885421912814,9500.75400620461,9507.41868778331,TRUE,FALSE,6.66468157869895,NA,NA,NA
"Binary continuous predictor","probit","logit",0.956845646403876,-0.0102703096833463,0.232798819314819,0.592,0.120516828610341,0.29518001597688,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0365177905505701,0.232798819314819,0.592,0.120516828610341,0.29518001597688,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.548962603370529,0.536,0.603164903246542,0.571515074202693,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0365177905505701,0.0254613880260757,9583.78253564961,9587.10099172739,TRUE,FALSE,3.31845607777905,NA,NA,NA
"Binary continuous predictor","probit","logit",0.0523693054764628,0.363902594162667,0.278736541772186,0.616,0.340329790185839,0.495015891331234,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.276026298441844,0.278736541772186,0.616,0.340329790185839,0.495015891331234,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.889656388530832,0.464,0.799666869139488,0.91005677153308,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.276026298441844,0.348961095584492,9774.51458027828,9780.27808040506,TRUE,FALSE,5.7635001267754,NA,NA,NA
"Binary continuous predictor","probit","logit",0.599818307080895,0.100780830907883,0.537466710065887,0.584,0.30407783551215,0.424577117812154,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.132042727915501,0.537466710065887,0.584,0.30407783551215,0.424577117812154,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.732051131441091,0.552,0.963487362469296,0.755926129230557,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.132042727915501,0.122839897438509,9489.58819324611,9492.49095521097,TRUE,FALSE,2.90276196486593,NA,NA,NA
"Binary continuous predictor","probit","logit",0.140099671109157,0.282360047813803,0.228713829638878,0.6,0.423736413794437,0.390950222933379,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.785861591444493,0.228713829638878,0.6,0.423736413794437,0.390950222933379,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.255985710885517,0.544,0.634042227953721,0.873868779173771,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.785861591444493,0.736832473462037,9485.36973884977,9488.45650130305,TRUE,FALSE,3.08676245327479,NA,NA,NA
"Binary continuous predictor","probit","logit",0.322600983878318,-0.187092366943848,0.615806856308928,0.656,0.889465197104289,0.965682119226726,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.721728416123609,0.615806856308928,0.656,0.889465197104289,0.965682119226726,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.935868681908916,0.44,0.612735342578499,0.926494815027851,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.721728416123609,0.765944302316653,9627.50643511819,9634.28989043785,TRUE,FALSE,6.78345531966079,NA,NA,NA
"Binary continuous predictor","probit","logit",0.6954305351371,0.0727093042460882,0.30951410059276,0.608,0.405663017750702,0.77785567105952,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.937508814984159,0.30951410059276,0.608,0.405663017750702,0.77785567105952,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.675806699867335,0.392,0.773929026277212,0.75973532234246,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.937508814984159,0.927486367158071,9792.17019650115,9805.80599202333,TRUE,FALSE,13.6357955221847,NA,NA,NA
"Binary continuous predictor","probit","logit",0.891120500773586,0.0256723484329207,0.189204776289374,0.648,0.213199220170668,0.257803568146531,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.747430249040418,0.189204776289374,0.648,0.213199220170668,0.257803568146531,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0511690798475578,0.552,0.257062467766016,0.215961460226744,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.747430249040418,0.890554123391078,9827.89955666568,9832.09896573956,TRUE,FALSE,4.19940907387354,NA,NA,NA
"Binary continuous predictor","probit","logit",0.108251754076484,0.316966287449419,0.648362746207982,0.512,0.959129889033711,0.926357100309309,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.853005709432579,0.648362746207982,0.512,0.959129889033711,0.926357100309309,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.718879895490748,0.504,0.928587961908754,0.779989429608356,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.853005709432579,0.895939030742848,9286.55016110142,9290.84844151457,TRUE,FALSE,4.29828041314613,NA,NA,NA
"Binary continuous predictor","probit","logit",0.783846692427661,0.0531878387295217,0.274765895279467,0.584,0.706562396763635,0.850459118239475,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.715250939617042,0.274765895279467,0.584,0.706562396763635,0.850459118239475,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.960616942490539,0.448,0.941853079547608,0.941875552930327,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.715250939617042,0.903095296172321,9519.05541486838,9519.40345648938,TRUE,FALSE,0.348041621004086,NA,NA,NA
"Binary continuous predictor","probit","logit",0.782844931952962,-0.0544601951001174,0.586488401944501,0.6,0.800831719715956,0.806129033825027,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.988303129427402,0.586488401944501,0.6,0.800831719715956,0.806129033825027,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0216340240187514,0.496,0.0716197277034134,0.0801221207449799,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.988303129427402,0.870165739450437,9179.41507696111,9182.99913118326,TRUE,FALSE,3.58405422215037,NA,NA,NA
"Binary continuous predictor","probit","logit",0.429231192258911,0.145891654438417,0.566706179674702,0.696,0.913800513670839,0.786609703994179,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.850977503995767,0.566706179674702,0.696,0.913800513670839,0.786609703994179,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.293982063666812,0.528,0.753158893701491,0.251557524087376,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.850977503995767,0.897106123080759,9885.78644371485,9889.80288553345,TRUE,FALSE,4.01644181859592,NA,NA,NA
"Binary continuous predictor","probit","logit",0.44000072054678,0.149537143440671,0.740421896379597,0.528,0.759030472651098,0.784472059022189,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.893991270568473,0.740421896379597,0.528,0.759030472651098,0.784472059022189,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.3344604603361,0.448,0.472945258776326,0.891884802252168,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.893991270568473,0.98881805717889,9403.13058032104,9410.23525729841,TRUE,FALSE,7.10467697736385,NA,NA,NA
"Binary continuous predictor","probit","logit",0.929408134984642,-0.0170303381356874,0.439910990880401,0.704,0.782133317992358,0.78200051312561,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.157504834978693,0.439910990880401,0.704,0.782133317992358,0.78200051312561,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.310398100780562,0.464,0.740890446985492,0.64867184823886,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.157504834978693,0.142782882646543,9552.93168647645,9558.78513236051,TRUE,FALSE,5.85344588406042,NA,NA,NA
"Binary continuous predictor","probit","logit",0.552031002172455,-0.115545494112128,0.857681298317871,0.592,0.988883668321416,0.234473128671658,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.532531933533311,0.857681298317871,0.592,0.988883668321416,0.234473128671658,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.946501067678127,0.32,0.969068110761093,0.803848088434436,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.532531933533311,0.593304878845782,9318.54176493897,9324.72964003295,TRUE,FALSE,6.18787509398317,NA,NA,NA
